Match_id,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
566924,England,New Zealand,The Rose Bowl,New Zealand,bat,New Zealand,Imran Farhat,Mohammad Hafeez,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Shahid Afridi,Shoaib Malik,Wahab Riaz,Saeed Ajmal,Mohammad Irfan,Junaid Khan
566942,England,Australia,Old Trafford,England,field,Australia,HM Amla,Q de Kock,CA Ingram,AB de Villiers,F Behardien,DA Miller,DW Steyn,LL Tsotsobe,M Morkel,R McLaren,RJ Peterson
566943,England,Australia,Edgbaston,Australia,field,draw,BJ Watling,MJ Guptill,KS Williamson,LRPL Taylor,GD Elliott,BB McCullum,JEC Franklin,NL McCullum,AM Ellis,KD Mills,MJ McClenaghan
566944,England,Australia,Sophia Gardens,England,field,England,AN Cook,IR Bell,IJL Trott,JE Root,JM Anderson,ST Finn,CR Woakes,SCJ Broad,GP Swann,-,-
566945,England,Australia,The Rose Bowl,Australia,bat,Australia,AN Cook,IR Bell,IJL Trott,JE Root,EJG Morgan,JC Buttler,CR Woakes,JM Anderson,ST Finn,SCJ Broad,GP Swann
566946,England,South Africa,Kennington Oval,England,field,England,DA Warner,MS Wade,MJ Clarke,MEK Hussey,DJ Hussey,GJ Bailey,GJ Maxwell,DT Christian,JL Pattinson,MA Starc,MG Johnson
566947,India,Sri Lanka,Sophia Gardens,India,field,India,Mohammad Hafeez,Nasir Jamshed,Azhar Ali,Asad Shafiq,Misbah-ul-Haq,Sohail Tanvir,Junaid Khan,Abdur Rehman,Saeed Ajmal,-,-
567358,South Africa,New Zealand,Boland Park,New Zealand,field,New Zealand,DA Warner,DJ Hussey,MJ Clarke,MEK Hussey,GJ Bailey,MS Wade,GJ Maxwell,DT Christian,MG Johnson,JL Pattinson,MA Starc
567359,South Africa,New Zealand,De Beers Diamond Oval,South Africa,field,New Zealand,WU Tharanga,TM Dilshan,DPMD Jayawardene,LD Chandimal,AD Mathews,BMAJ Mendis,KMDN Kulasekara,NLTC Perera,SL Malinga,BAW Mendis,HDRL Thirimanne
567360,South Africa,New Zealand,Senwes Park,New Zealand,bat,South Africa,WU Tharanga,HDRL Thirimanne,TM Dilshan,MDKJ Perera,KMDN Kulasekara,AD Mathews,NLTC Perera,SL Malinga,BAW Mendis,BMAJ Mendis,-
567368,South Africa,Pakistan,Chevrolet Park,Pakistan,field,South Africa,DPMD Jayawardene,TM Dilshan,HDRL Thirimanne,MDKJ Perera,AD Mathews,WU Tharanga,BMAJ Mendis,NLTC Perera,KMDN Kulasekara,SL Malinga,RMS Eranga
567369,South Africa,Pakistan,SuperSport Park,South Africa,bat,Pakistan,DPMD Jayawardene,TM Dilshan,AD Mathews,KMDN Kulasekara,SL Malinga,NLTC Perera,HMRKB Herath,-,-,-,-
567370,South Africa,Pakistan,New Wanderers Stadium,Pakistan,field,South Africa,DPMD Jayawardene,TM Dilshan,HDRL Thirimanne,LD Chandimal,AD Mathews,MDKJ Perera,BMAJ Mendis,NLTC Perera,KMDN Kulasekara,HMRKB Herath,SL Malinga
567371,South Africa,Pakistan,Kingsmead,South Africa,bat,Pakistan,GJ Maxwell,AJ Finch,UT Khawaja,CJ McKay,MA Starc,JP Faulkner,MG Johnson,-,-,-,-
567372,South Africa,Pakistan,Willowmoore Park,Pakistan,bat,South Africa,CH Gayle,KOA Powell,RR Sarwan,DM Bravo,DJ Bravo,KA Pollard,DC Thomas,DJG Sammy,JO Holder,SP Narine,KAJ Roach
569240,New Zealand,England,Seddon Park,New Zealand,field,New Zealand,KOA Powell,DC Thomas,DM Bravo,DJ Bravo,CH Gayle,KA Pollard,AD Russell,RR Sarwan,DJG Sammy,SP Narine,KAJ Roach
569241,New Zealand,England,McLean Park,England,field,England,SR Watson,AJ Finch,PJ Hughes,MJ Clarke,AC Voges,MS Wade,GJ Maxwell,CJ McKay,MG Johnson,BCJ Cutting,JP Faulkner
569242,New Zealand,England,Eden Park,England,field,England,J Charles,KOA Powell,DM Bravo,DJ Bravo,KA Pollard,N Deonarine,DC Thomas,DJG Sammy,SP Narine,KAJ Roach,TL Best
571145,Australia,Pakistan,Sharjah Cricket Stadium,Pakistan,bat,Australia,HM Amla,CA Ingram,RJ Peterson,AB de Villiers,JP Duminy,F du Plessis,R McLaren,RK Kleinveldt,LL Tsotsobe,M Morkel,DA Miller
571146,Australia,Pakistan,Sheikh Zayed Stadium,Australia,bat,Pakistan,CH Gayle,J Charles,DM Bravo,MN Samuels,RR Sarwan,KA Pollard,DJ Bravo,D Ramdin,SP Narine,KAJ Roach,R Rampaul
571147,Australia,Pakistan,Sharjah Cricket Stadium,Australia,field,Australia,MJ Guptill,L Ronchi,KS Williamson,LRPL Taylor,BB McCullum,JEC Franklin,DL Vettori,NL McCullum,TG Southee,KD Mills,MJ McClenaghan
573014,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,bat,Australia,Imran Farhat,Nasir Jamshed,Mohammad Hafeez,Shoaib Malik,Misbah-ul-Haq,Umar Amin,Kamran Akmal,Wahab Riaz,Saeed Ajmal,Junaid Khan,Mohammad Irfan
573015,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field,Sri Lanka,RG Sharma,S Dhawan,V Kohli,KD Karthik,B Kumar,UT Yadav,I Sharma,R Ashwin,RA Jadeja,-,-
573016,Australia,Sri Lanka,"""Brisbane Cricket Ground",Australia,bat,Sri Lanka,MDKJ Perera,TM Dilshan,KC Sangakkara,DPMD Jayawardene,KMDN Kulasekara,SL Malinga,RMS Eranga,AD Mathews,HMRKB Herath,-,-
573017,Australia,Sri Lanka,Sydney Cricket Ground,Australia,bat,draw,CH Gayle,J Charles,DS Smith,MN Samuels,DM Bravo,KA Pollard,DJ Bravo,R Rampaul,TL Best,SP Narine,DJG Sammy
573018,Australia,Sri Lanka,Bellerive Oval,Sri Lanka,field,Australia,RG Sharma,S Dhawan,V Kohli,KD Karthik,B Kumar,UT Yadav,I Sharma,R Ashwin,RA Jadeja,-,-
573022,Australia,West Indies,Western Australia Cricket Association Ground,West Indies,bat,Australia,MJ Guptill,L Ronchi,KS Williamson,LRPL Taylor,BB McCullum,JEC Franklin,CJ Anderson,NL McCullum,KD Mills,MJ McClenaghan,DL Vettori
573023,Australia,West Indies,Western Australia Cricket Association Ground,West Indies,field,Australia,SR Watson,PJ Hughes,GJ Maxwell,GJ Bailey,AC Voges,MR Marsh,MS Wade,JP Faulkner,MG Johnson,CJ McKay,XJ Doherty
573024,Australia,West Indies,Manuka Oval,Australia,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,SL Malinga,KMDN Kulasekara,NLTC Perera,HMRKB Herath,BMAJ Mendis,-
573025,Australia,West Indies,Sydney Cricket Ground,West Indies,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,SL Malinga,KMDN Kulasekara,NLTC Perera,BMAJ Mendis,HMRKB Herath,-
573026,Australia,West Indies,Melbourne Cricket Ground,West Indies,field,Australia,WU Tharanga,LD Chandimal,KC Sangakkara,HDRL Thirimanne,AD Mathews,SL Malinga,KMDN Kulasekara,NLTC Perera,HMRKB Herath,BMAJ Mendis,-
578614,India,South Africa,Sophia Gardens,South Africa,field,India,Tamim Iqbal,Anamul Haque,Naeem Islam,Nasir Hossain,Mushfiqur Rahim,Mashrafe Mortaza,Abul Hasan,Sohag Gazi,Abdur Razzak,Mahmudullah,-
578615,Pakistan,West Indies,Kennington Oval,West Indies,field,West Indies,LMP Simmons,CH Gayle,DM Bravo,MN Samuels,DR Smith,KA Pollard,DC Thomas,DJG Sammy,AD Russell,SP Narine,R Rampaul
578617,New Zealand,Sri Lanka,Sophia Gardens,Sri Lanka,bat,New Zealand,CH Gayle,KOA Powell,MN Samuels,DM Bravo,DR Smith,KA Pollard,DC Thomas,DJG Sammy,R Rampaul,SP Narine,V Permaul
578618,Pakistan,South Africa,Edgbaston,South Africa,bat,South Africa,Tamim Iqbal,Anamul Haque,Naeem Islam,Mushfiqur Rahim,Nasir Hossain,Mominul Haque,Mahmudullah,Sohag Gazi,Elias Sunny,Mashrafe Mortaza,Abdur Razzak
578619,India,West Indies,Kennington Oval,India,field,India,Tamim Iqbal,Anamul Haque,Jahurul Islam,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Mominul Haque,Sohag Gazi,Abdur Razzak,Elias Sunny,Shafiul Islam
578621,England,Sri Lanka,Kennington Oval,Sri Lanka,field,Sri Lanka,Mohammad Hafeez,Azhar Ali,Nasir Jamshed,Younis Khan,Misbah-ul-Haq,Shoaib Malik,Mohammad Irfan,Junaid Khan,Umar Gul,Saeed Ajmal,-
578622,South Africa,West Indies,Sophia Gardens,West Indies,field,draw,G Gambhir,V Sehwag,V Kohli,Yuvraj Singh,SK Raina,MS Dhoni,R Ashwin,RA Jadeja,B Kumar,AB Dinda,I Sharma
578623,India,Pakistan,Edgbaston,India,field,India,Nasir Jamshed,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shoaib Malik,Mohammad Hafeez,Umar Gul,Saeed Ajmal,Junaid Khan,Mohammad Irfan
578624,England,New Zealand,Sophia Gardens,New Zealand,field,England,CH Gayle,J Charles,DM Bravo,MN Samuels,KA Pollard,DJ Bravo,KAJ Roach,R Rampaul,DJG Sammy,SP Narine,-
578625,Australia,Sri Lanka,Kennington Oval,Australia,field,Sri Lanka,CH Gayle,J Charles,DS Smith,MN Samuels,DM Bravo,KA Pollard,D Ramdin,DJG Sammy,KAJ Roach,SP Narine,TL Best
582188,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,New Zealand,bat,Sri Lanka,RG Sharma,S Dhawan,M Vijay,V Kohli,KD Karthik,SK Raina,RA Jadeja,R Ashwin,Mohammed Shami,I Sharma,UT Yadav
582189,Sri Lanka,New Zealand,Pallekele International Cricket Stadium,Sri Lanka,field,Sri Lanka,CH Gayle,J Charles,DM Bravo,MN Samuels,KA Pollard,DJ Bravo,D Ramdin,DJG Sammy,KAJ Roach,SP Narine,TL Best
582190,Sri Lanka,New Zealand,"""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,field,Sri Lanka,WU Tharanga,DPMD Jayawardene,KC Sangakkara,LD Chandimal,HDRL Thirimanne,AD Mathews,BMAJ Mendis,LHD Dilhara,HMRKB Herath,RMS Eranga,SL Malinga
582191,Sri Lanka,New Zealand,"""Mahinda Rajapaksa International Cricket Stadium",New Zealand,field,draw,RG Sharma,S Dhawan,V Kohli,KD Karthik,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,R Vinay Kumar,I Sharma
587471,Bangladesh,West Indies,Sheikh Abu Naser Stadium,West Indies,bat,Bangladesh,MDKJ Perera,TM Dilshan,KC Sangakkara,LD Chandimal,SL Malinga,KMDN Kulasekara,NLTC Perera,AD Mathews,SMSM Senanayake,-,-
587472,Bangladesh,West Indies,Sheikh Abu Naser Stadium,West Indies,field,Bangladesh,Anamul Haque,Mohammad Ashraful,Jahurul Islam,Mushfiqur Rahim,Nasir Hossain,Mahmudullah,Mominul Haque,Ziaur Rahman,Sohag Gazi,Shahadat Hossain,Abdur Razzak
587473,Bangladesh,West Indies,Shere Bangla National Stadium,West Indies,field,West Indies,CA Ingram,JP Duminy,AN Petersen,AB de Villiers,F du Plessis,DA Miller,RJ Peterson,R McLaren,CH Morris,M Morkel,AM Phangiso
587474,Bangladesh,West Indies,Shere Bangla National Stadium,Bangladesh,field,West Indies,AN Petersen,RJ Peterson,JP Duminy,AB de Villiers,F du Plessis,DA Miller,R McLaren,M Morkel,CH Morris,AM Phangiso,-
587475,Bangladesh,West Indies,Shere Bangla National Stadium,Bangladesh,field,Bangladesh,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,AK Perera,NLTC Perera,HMRKB Herath,SL Malinga,BAW Mendis
589308,India,Pakistan,"""MA Chidambaram Stadium",Pakistan,field,Pakistan,TM Dilshan,DPMD Jayawardene,KC Sangakkara,HDRL Thirimanne,SL Malinga,AD Mathews,BAW Mendis,NLTC Perera,HMRKB Herath,-,-
589309,India,Pakistan,Eden Gardens,India,field,Pakistan,Q de Kock,HM Amla,JP Duminy,F du Plessis,AB de Villiers,F Behardien,DA Miller,R McLaren,M Morkel,AM Phangiso,LL Tsotsobe
589310,India,Pakistan,Feroz Shah Kotla,India,bat,India,AJ Finch,DA Warner,SR Watson,MJ Clarke,GJ Bailey,GJ Maxwell,CJ McKay,NM Coulter-Nile,XJ Doherty,JP Faulkner,-
597923,West Indies,Sri Lanka,"""Sabina Park",West Indies,field,West Indies,DA Warner,AJ Finch,SE Marsh,MJ Clarke,GJ Bailey,GJ Maxwell,BJ Haddin,NM Coulter-Nile,JP Faulkner,MG Johnson,CJ McKay
597924,West Indies,India,"""Sabina Park",West Indies,field,West Indies,AJ Finch,DA Warner,SE Marsh,MJ Clarke,BJ Haddin,JP Faulkner,JL Pattinson,NM Coulter-Nile,XJ Doherty,GJ Maxwell,DT Christian
597925,India,Sri Lanka,"""Sabina Park",India,field,Sri Lanka,SE Marsh,AJ Finch,MS Wade,GJ Bailey,SPD Smith,GJ Maxwell,DT Christian,JP Faulkner,MG Johnson,NM Coulter-Nile,JL Pattinson
597926,West Indies,India,"""Queen's Park Oval",West Indies,field,India,AN Cook,IR Bell,BA Stokes,JE Root,EJG Morgan,RS Bopara,JC Buttler,TT Bresnan,SCJ Broad,CJ Jordan,JC Tredwell
597928,India,Sri Lanka,"""Queen's Park Oval",Sri Lanka,field,India,MJ Lumb,MM Ali,LJ Wright,JE Root,BA Stokes,JC Buttler,RS Bopara,TT Bresnan,SCJ Broad,JC Tredwell,CJ Jordan
597929,India,Sri Lanka,"""Queen's Park Oval",India,field,India,MJ Lumb,MM Ali,LJ Wright,JE Root,BA Stokes,JC Buttler,RS Bopara,TT Bresnan,SCJ Broad,JC Tredwell,SD Parry
602474,Sri Lanka,Bangladesh,"""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,field,Sri Lanka,KOA Powell,DR Smith,LMP Simmons,DM Bravo,MN Samuels,D Ramdin,DJ Bravo,DJG Sammy,NO Miller,SP Narine,R Rampaul
602475,Sri Lanka,Bangladesh,"""Mahinda Rajapaksa International Cricket Stadium",Bangladesh,field,draw,CH Gayle,J Charles,DM Bravo,MN Samuels,LMP Simmons,DJ Bravo,KA Pollard,DJG Sammy,KAJ Roach,SP Narine,JO Holder
602476,Sri Lanka,Bangladesh,Pallekele International Cricket Stadium,Sri Lanka,bat,Bangladesh,Nasir Jamshed,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Asad Shafiq,Umar Akmal,Shahid Afridi,Wahab Riaz,Saeed Ajmal,Asad Ali,Mohammad Irfan
635653,Sri Lanka,South Africa,R Premadasa Stadium,South Africa,field,Sri Lanka,CH Gayle,J Charles,DM Bravo,MN Samuels,LMP Simmons,DJ Bravo,DJG Sammy,KA Pollard,KAJ Roach,SP Narine,JO Holder
635654,Sri Lanka,South Africa,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,Nasir Jamshed,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Shahid Afridi,Umar Akmal,Mohammad Irfan,Junaid Khan,Wahab Riaz,Saeed Ajmal,-
635655,Sri Lanka,South Africa,Pallekele International Cricket Stadium,South Africa,bat,South Africa,Nasir Jamshed,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Haris Sohail,Umar Akmal,Shahid Afridi,Saeed Ajmal,Mohammad Irfan,Junaid Khan,Asad Ali
635656,Sri Lanka,South Africa,Pallekele International Cricket Stadium,South Africa,bat,Sri Lanka,S Dhawan,RG Sharma,V Kohli,SK Raina,Yuvraj Singh,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,R Vinay Kumar,I Sharma
635657,Sri Lanka,South Africa,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,RG Sharma,S Dhawan,V Kohli,B Kumar,I Sharma,R Vinay Kumar,RA Jadeja,R Ashwin,Yuvraj Singh,-,-
636159,Australia,England,Melbourne Cricket Ground,England,bat,Australia,PJ Hughes,AJ Finch,SR Watson,GJ Bailey,AC Voges,GJ Maxwell,BJ Haddin,JP Faulkner,MG Johnson,CJ McKay,XJ Doherty
636160,Australia,England,"""Brisbane Cricket Ground",England,bat,Australia,RG Sharma,S Dhawan,JD Unadkat,Mohammed Shami,R Vinay Kumar,R Ashwin,RA Jadeja,Yuvraj Singh,SK Raina,-,-
636161,Australia,England,Sydney Cricket Ground,England,bat,Australia,RG Sharma,S Dhawan,V Kohli,SK Raina,Yuvraj Singh,MS Dhoni,B Kumar,Mohammed Shami,RA Jadeja,R Ashwin,A Mishra
636162,Australia,England,Western Australia Cricket Association Ground,Australia,field,England,AJ Finch,PJ Hughes,BJ Haddin,GJ Bailey,AC Voges,GJ Maxwell,JP Faulkner,SR Watson,NM Coulter-Nile,CJ McKay,XJ Doherty
636163,Australia,England,Adelaide Oval,Australia,bat,Australia,RG Sharma,S Dhawan,V Kohli,Yuvraj Singh,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,MM Sharma,Mohammed Shami
636533,West Indies,England,"""Sir Vivian Richards Stadium",England,field,West Indies,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,Mohammed Shami,UT Yadav,I Sharma
636534,West Indies,England,"""Sir Vivian Richards Stadium",England,field,England,Nasir Jamshed,Ahmed Shehzad,Mohammad Hafeez,Misbah-ul-Haq,Umar Amin,Umar Akmal,Sohail Tanvir,Shahid Afridi,Wahab Riaz,Mohammad Irfan,Saeed Ajmal
636535,West Indies,England,"""Sir Vivian Richards Stadium",West Indies,field,England,GC Smith,CA Ingram,JP Duminy,AB de Villiers,F du Plessis,DA Miller,R McLaren,WD Parnell,M Morkel,LL Tsotsobe,Imran Tahir
645635,West Indies,Pakistan,Providence Stadium,West Indies,field,Pakistan,Mohammad Hafeez,Ahmed Shehzad,Umar Amin,Misbah-ul-Haq,Asad Shafiq,Umar Akmal,Shahid Afridi,Sohail Tanvir,Wahab Riaz,Saeed Ajmal,Mohammad Irfan
645637,West Indies,Pakistan,Providence Stadium,Pakistan,field,West Indies,Ahmed Shehzad,Mohammad Hafeez,Sohaib Maqsood,Asad Shafiq,Misbah-ul-Haq,Sohail Tanvir,Umar Akmal,Shahid Afridi,Saeed Ajmal,Mohammad Irfan,Junaid Khan
645639,West Indies,Pakistan,"""Beausejour Stadium",West Indies,field,draw,Mohammad Hafeez,Ahmed Shehzad,Umar Amin,Sohaib Maqsood,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Sohail Tanvir,Saeed Ajmal,Mohammad Irfan,Junaid Khan
645641,West Indies,Pakistan,"""Beausejour Stadium",Pakistan,field,Pakistan,HDRL Thirimanne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,FDM Karunaratne,BMAJ Mendis,KMDN Kulasekara,HMRKB Herath,SL Malinga,RAS Lakmal
645643,West Indies,Pakistan,"""Beausejour Stadium",Pakistan,field,Pakistan,MM Ali,IR Bell,GS Ballance,JE Root,EJG Morgan,JWA Taylor,JC Buttler,CR Woakes,SCJ Broad,ST Finn,JM Anderson
647249,India,Australia,Maharashtra Cricket Association Stadium,Australia,bat,Australia,Ahmed Shehzad,Younis Khan,Haris Sohail,Misbah-ul-Haq,Sohaib Maqsood,Umar Akmal,Shahid Afridi,Wahab Riaz,Yasir Shah,Sohail Khan,Mohammad Irfan
647251,India,Australia,Sawai Mansingh Stadium,Australia,bat,India,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,TG Southee,TA Boult,AF Milne,DL Vettori,CJ Anderson,-,-
647253,India,Australia,"""Punjab Cricket Association Stadium",Australia,field,Australia,Nasir Jamshed,Ahmed Shehzad,Younis Khan,Haris Sohail,Sohaib Maqsood,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Wahab Riaz,Sohail Khan,Mohammad Irfan
647255,India,Australia,JSCA International Stadium Complex,India,field,draw,HM Amla,Q de Kock,F du Plessis,AB de Villiers,DA Miller,JP Duminy,WD Parnell,VD Philander,DW Steyn,M Morkel,Imran Tahir
647259,India,Australia,"""Vidarbha Cricket Association Stadium",India,field,India,DR Smith,CH Gayle,MN Samuels,JL Carter,D Ramdin,LMP Simmons,DJG Sammy,AD Russell,JO Holder,JE Taylor,SJ Benn
647261,India,Australia,M Chinnaswamy Stadium,Australia,field,India,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,GD Elliott,CJ Anderson,L Ronchi,DL Vettori,AF Milne,TG Southee,TA Boult
648651,South Africa,India,New Wanderers Stadium,India,field,South Africa,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,Mohammed Shami,UT Yadav,MM Sharma
648653,South Africa,India,Kingsmead,India,field,South Africa,Q de Kock,F du Plessis,HM Amla,RR Rossouw,AB de Villiers,DA Miller,JP Duminy,DW Steyn,KJ Abbott,M Morkel,Imran Tahir
648655,South Africa,India,SuperSport Park,South Africa,bat,draw,HDRL Thirimanne,TM Dilshan,KC Sangakkara,DPMD Jayawardene,AD Mathews,LD Chandimal,WU Tharanga,NLTC Perera,S Prasanna,SMSM Senanayake,SL Malinga
649091,Pakistan,South Africa,Sharjah Cricket Stadium,South Africa,bat,South Africa,MM Ali,IR Bell,AD Hales,JE Root,EJG Morgan,JWA Taylor,JC Buttler,CR Woakes,CJ Jordan,SCJ Broad,JM Anderson
649093,Pakistan,South Africa,Dubai International Cricket Stadium,Pakistan,bat,Pakistan,HM Amla,Q de Kock,F du Plessis,DW Steyn,KJ Abbott,M Morkel,JP Duminy,Imran Tahir,-,-,-
649095,Pakistan,South Africa,Sheikh Zayed Stadium,South Africa,bat,South Africa,Tamim Iqbal,Imrul Kayes,Soumya Sarkar,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Sabbir Rahman,Nasir Hossain,Mashrafe Mortaza,Rubel Hossain,Taskin Ahmed
649097,Pakistan,South Africa,Sheikh Zayed Stadium,South Africa,bat,South Africa,DA Warner,AJ Finch,SPD Smith,MJ Clarke,SR Watson,GJ Maxwell,MA Starc,JR Hazlewood,MG Johnson,JP Faulkner,-
649099,Pakistan,South Africa,Sharjah Cricket Stadium,South Africa,bat,South Africa,CH Gayle,J Charles,LMP Simmons,MN Samuels,D Ramdin,JL Carter,DJG Sammy,AD Russell,JO Holder,JE Taylor,SJ Benn
656399,New Zealand,Sri Lanka,Hagley Oval,Sri Lanka,field,New Zealand,MJ Guptill,BB McCullum,KS Williamson,LRPL Taylor,GD Elliott,CJ Anderson,L Ronchi,DL Vettori,TG Southee,TA Boult,MJ Henry
656401,Australia,England,Melbourne Cricket Ground,England,field,Australia,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,MM Sharma,UT Yadav,Mohammed Shami
656405,India,Pakistan,Adelaide Oval,India,bat,India,DA Warner,AJ Finch,SPD Smith,MJ Clarke,SR Watson,MA Starc,JR Hazlewood,MG Johnson,GJ Maxwell,JP Faulkner,-
656415,New Zealand,England,Westpac Stadium,England,bat,New Zealand,MDKJ Perera,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,AD Mathews,NLTC Perera,SMSM Senanayake,S Prasanna,RAS Lakmal,SL Malinga
656417,Pakistan,West Indies,Hagley Oval,Pakistan,field,West Indies,MDKJ Perera,TM Dilshan,KC Sangakkara,LD Chandimal,NLTC Perera,AD Mathews,KMDN Kulasekara,S Prasanna,FDM Karunaratne,SMSM Senanayake,SL Malinga
656423,India,South Africa,Melbourne Cricket Ground,India,bat,India,MDKJ Perera,TM Dilshan,FDM Karunaratne,KC Sangakkara,LD Chandimal,AD Mathews,KMDN Kulasekara,S Prasanna,NLTC Perera,SMSM Senanayake,SL Malinga
656435,South Africa,West Indies,Sydney Cricket Ground,South Africa,bat,South Africa,Sharjeel Khan,Ahmed Shehzad,Mohammad Hafeez,Sohaib Maqsood,Junaid Khan,Umar Gul,Shahid Afridi,Bilawal Bhatti,Saeed Ajmal,-,-
656437,New Zealand,Australia,Eden Park,Australia,bat,New Zealand,MDKJ Perera,TM Dilshan,KC Sangakkara,LD Chandimal,SMA Priyanjan,AD Mathews,KDK Vithanage,SMSM Senanayake,SL Malinga,BAW Mendis,RAS Lakmal
656453,India,West Indies,Western Australia Cricket Association Ground,West Indies,bat,India,J Charles,KOA Powell,DM Bravo,LMP Simmons,DJ Bravo,N Deonarine,D Ramdin,DJG Sammy,JO Holder,SP Narine,R Rampaul
656455,Pakistan,South Africa,Eden Park,South Africa,field,Pakistan,J Charles,LMP Simmons,CAK Walton,KOA Powell,DJ Bravo,N Deonarine,D Ramdin,SP Narine,JO Holder,R Rampaul,NO Miller
656461,Australia,Sri Lanka,Sydney Cricket Ground,Australia,bat,Australia,CAK Walton,KA Edwards,J Charles,LMP Simmons,DJ Bravo,N Deonarine,D Ramdin,JO Holder,TL Best,NO Miller,SP Narine
656463,Bangladesh,England,Adelaide Oval,England,field,Bangladesh,MJ Guptill,JD Ryder,KS Williamson,LRPL Taylor,BB McCullum,CJ Anderson,L Ronchi,NL McCullum,KD Mills,TG Southee,MJ McClenaghan
656483,South Africa,Sri Lanka,Sydney Cricket Ground,Sri Lanka,bat,South Africa,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,I Sharma,Mohammed Shami
656485,Bangladesh,India,Melbourne Cricket Ground,India,bat,India,S Dhawan,RG Sharma,V Kohli,AM Rahane,MS Dhoni,SK Raina,RA Jadeja,R Ashwin,B Kumar,Mohammed Shami,I Sharma
656487,Australia,Pakistan,Adelaide Oval,Pakistan,bat,Australia,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,R Ashwin,RA Jadeja,B Kumar,Mohammed Shami,VR Aaron
656489,New Zealand,West Indies,Westpac Stadium,New Zealand,bat,New Zealand,MJ Guptill,JD Ryder,KS Williamson,LRPL Taylor,BB McCullum,KD Mills,TG Southee,HK Bennett,JDS Neesham,NL McCullum,-
656491,New Zealand,South Africa,Eden Park,South Africa,bat,New Zealand,RG Sharma,S Dhawan,V Kohli,AM Rahane,AT Rayudu,MS Dhoni,R Ashwin,RA Jadeja,B Kumar,Mohammed Shami,VR Aaron
656493,Australia,India,Sydney Cricket Ground,Australia,bat,Australia,AN Cook,AD Hales,IR Bell,JE Root,EJG Morgan,JC Buttler,BA Stokes,CR Woakes,CJ Jordan,JC Tredwell,JM Anderson
656495,Australia,New Zealand,Melbourne Cricket Ground,New Zealand,bat,Australia,AM Rahane,S Dhawan,V Kohli,AT Rayudu,SK Raina,RA Jadeja,B Kumar,MM Sharma,Mohammed Shami,R Ashwin,-
657637,Pakistan,Sri Lanka,Sharjah Cricket Stadium,Pakistan,bat,Pakistan,AM Rahane,S Dhawan,V Kohli,B Kumar,DS Kulkarni,Mohammed Shami,R Ashwin,RA Jadeja,SK Raina,-,-
657639,Pakistan,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,field,Sri Lanka,AM Rahane,V Kohli,S Dhawan,AT Rayudu,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,Mohammed Shami,UT Yadav
657641,Pakistan,Sri Lanka,Sharjah Cricket Stadium,Sri Lanka,field,Pakistan,HDRL Thirimanne,KC Sangakkara,TM Dilshan,DPMD Jayawardene,AD Mathews,LD Chandimal,KMDN Kulasekara,NLTC Perera,SMSM Senanayake,SL Malinga,RAS Lakmal
